TeamID,EventID
102,3679
107,3679
108,3679
134,3679
153,3679
242,3679
581,3679
1,3549
5,3549
7,3549
9,3549
12,3549
15,3549
16,3549
22,3549
23,3549
24,3549
25,3549
29,3549
43,3549
58,3549
77,3549
81,3549
96,3549
103,3549
106,3549
107,3549
125,3549
128,3549
143,3549
150,3549
210,3549
1,3888
7,3888
9,3888
18,3888
20,3888
29,3888
43,3888
45,3888
47,3888
58,3888
74,3888
84,3888
106,3888
111,3888
134,3888
143,3888
242,3888
1,196
4,196
5,196
6,196
9,196
12,196
16,196
20,196
24,196
29,196
43,196
45,196
47,196
48,196
90,196
1,2192
6,2192
7,2192
9,2192
12,2192
15,2192
16,2192
20,2192
22,2192
23,2192
29,2192
43,2192
45,2192
47,2192
74,2192
76,2192
90,2192
99,2192
102,2192
112,2192
143,2192
144,2192
193,2192
242,2192
244,2192
581,2192
1,307
6,307
7,307
9,307
12,307
13,307
15,307
16,307
20,307
22,307
23,307
24,307
29,307
32,307
43,307
45,307
47,307
58,307
74,307
76,307
90,307
96,307
99,307
102,307
112,307
143,307
144,307
193,307
242,307
244,307
581,307
1,2196
7,2196
9,2196
12,2196
15,2196
16,2196
20,2196
22,2196
23,2196
24,2196
29,2196
32,2196
42,2196
43,2196
45,2196
52,2196
58,2196
74,2196
76,2196
77,2196
81,2196
99,2196
103,2196
107,2196
112,2196
143,2196
144,2196
193,2196
242,2196
244,2196
1,1270
4,1270
7,1270
8,1270
9,1270
16,1270
20,1270
24,1270
29,1270
32,1270
40,1270
43,1270
45,1270
46,1270
47,1270
48,1270
58,1270
62,1270
65,1270
74,1270
77,1270
81,1270
90,1270
96,1270
98,1270
100,1270
102,1270
103,1270
120,1270
130,1270
139,1270
143,1270
144,1270
187,1270
195,1270
251,1270
788,1270
1,1145
2,1145
5,1145
7,1145
9,1145
12,1145
16,1145
20,1145
21,1145
24,1145
27,1145
28,1145
29,1145
32,1145
42,1145
43,1145
45,1145
47,1145
48,1145
69,1145
74,1145
76,1145
84,1145
90,1145
96,1145
106,1145
111,1145
135,1145
294,1145
1,2955
6,2955
8,2955
9,2955
12,2955
16,2955
20,2955
21,2955
28,2955
29,2955
32,2955
42,2955
43,2955
45,2955
47,2955
48,2955
69,2955
74,2955
77,2955
90,2955
96,2955
100,2955
102,2955
135,2955
167,2955
242,2955
288,2955
1,1146
2,1146
7,1146
9,1146
12,1146
15,1146
16,1146
20,1146
27,1146
28,1146
29,1146
32,1146
45,1146
46,1146
47,1146
48,1146
69,1146
74,1146
90,1146
100,1146
102,1146
106,1146
110,1146
116,1146
167,1146
242,1146
333,1146
1,3990
5,3990
6,3990
9,3990
11,3990
12,3990
16,3990
20,3990
21,3990
28,3990
29,3990
32,3990
37,3990
45,3990
47,3990
48,3990
74,3990
84,3990
90,3990
96,3990
100,3990
102,3990
106,3990
135,3990
143,3990
242,3990
257,3990
554,3990
1,1207
5,1207
9,1207
15,1207
20,1207
24,1207
25,1207
29,1207
33,1207
36,1207
40,1207
45,1207
46,1207
47,1207
57,1207
58,1207
63,1207
67,1207
68,1207
70,1207
76,1207
85,1207
87,1207
89,1207
90,1207
91,1207
94,1207
99,1207
109,1207
118,1207
121,1207
122,1207
124,1207
126,1207
128,1207
129,1207
132,1207
135,1207
138,1207
139,1207
143,1207
153,1207
156,1207
158,1207
174,1207
175,1207
188,1207
198,1207
201,1207
207,1207
216,1207
230,1207
231,1207
247,1207
251,1207
252,1207
266,1207
270,1207
301,1207
427,1207
442,1207
581,1207
582,1207
1,1208
5,1208
9,1208
20,1208
24,1208
25,1208
29,1208
33,1208
43,1208
45,1208
47,1208
60,1208
70,1208
85,1208
87,1208
90,1208
91,1208
96,1208
107,1208
128,1208
143,1208
167,1208
174,1208
188,1208
201,1208
1,732
5,732
9,732
15,732
20,732
23,732
25,732
28,732
29,732
33,732
35,732
36,732
38,732
43,732
48,732
51,732
54,732
58,732
70,732
71,732
77,732
86,732
87,732
90,732
91,732
92,732
95,732
100,732
107,732
121,732
124,732
126,732
128,732
135,732
138,732
139,732
143,732
175,732
177,732
183,732
188,732
198,732
237,732
247,732
270,732
288,732
301,732
309,732
323,732
582,732
666,732
1,2326
2,2326
4,2326
5,2326
6,2326
9,2326
12,2326
13,2326
15,2326
16,2326
20,2326
23,2326
26,2326
28,2326
29,2326
42,2326
43,2326
45,2326
46,2326
47,2326
54,2326
60,2326
67,2326
69,2326
74,2326
76,2326
85,2326
90,2326
96,2326
100,2326
103,2326
110,2326
135,2326
139,2326
143,2326
144,2326
167,2326
210,2326
242,2326
257,2326
294,2326
581,2326
1,3843
2,3843
5,3843
8,3843
9,3843
12,3843
15,3843
16,3843
20,3843
26,3843
29,3843
32,3843
42,3843
43,3843
45,3843
46,3843
47,3843
54,3843
60,3843
67,3843
69,3843
74,3843
76,3843
77,3843
90,3843
103,3843
117,3843
135,3843
143,3843
167,3843
242,3843
257,3843
294,3843
554,3843
581,3843
1,4324
18,4324
23,4324
26,4324
43,4324
45,4324
68,4324
90,4324
107,4324
115,4324
143,4324
167,4324
242,4324
244,4324
247,4324
371,4324
581,4324
1,4847
31,4847
67,4847
68,4847
74,4847
77,4847
83,4847
110,4847
112,4847
193,4847
242,4847
371,4847
581,4847
1,1906
9,1906
12,1906
13,1906
16,1906
20,1906
21,1906
29,1906
35,1906
43,1906
45,1906
46,1906
47,1906
60,1906
65,1906
68,1906
69,1906
102,1906
103,1906
149,1906
182,1906
210,1906
242,1906
257,1906
267,1906
1,4185
2,4185
4,4185
9,4185
12,4185
16,4185
20,4185
22,4185
29,4185
43,4185
45,4185
47,4185
74,4185
90,4185
102,4185
107,4185
111,4185
139,4185
143,4185
242,4185
257,4185
294,4185
1,1203
7,1203
9,1203
15,1203
20,1203
21,1203
22,1203
23,1203
24,1203
29,1203
47,1203
48,1203
60,1203
77,1203
84,1203
90,1203
96,1203
102,1203
139,1203
143,1203
149,1203
195,1203
257,1203
369,1203
1,3177
4,3177
7,3177
9,3177
20,3177
21,3177
22,3177
23,3177
27,3177
29,3177
43,3177
47,3177
60,3177
77,3177
96,3177
103,3177
128,3177
139,3177
143,3177
149,3177
195,3177
257,3177
581,3177
1,3326
9,3326
11,3326
16,3326
18,3326
20,3326
22,3326
26,3326
28,3326
29,3326
34,3326
43,3326
47,3326
52,3326
58,3326
60,3326
70,3326
74,3326
77,3326
88,3326
91,3326
99,3326
115,3326
125,3326
134,3326
143,3326
167,3326
238,3326
1,2075
7,2075
12,2075
15,2075
16,2075
20,2075
22,2075
23,2075
24,2075
29,2075
54,2075
58,2075
60,2075
70,2075
77,2075
90,2075
100,2075
103,2075
107,2075
124,2075
128,2075
143,2075
195,2075
210,2075
1,597
7,597
8,597
9,597
15,597
16,597
20,597
22,597
23,597
24,597
26,597
29,597
32,597
41,597
43,597
47,597
48,597
58,597
61,597
62,597
74,597
77,597
84,597
86,597
90,597
91,597
100,597
103,597
124,597
143,597
187,597
188,597
242,597
289,597
427,597
1,1093
7,1093
9,1093
14,1093
15,1093
18,1093
20,1093
22,1093
23,1093
26,1093
29,1093
32,1093
34,1093
43,1093
58,1093
71,1093
86,1093
139,1093
143,1093
242,1093
1,1693
2,1693
9,1693
21,1693
23,1693
32,1693
43,1693
45,1693
58,1693
90,1693
96,1693
102,1693
143,1693
195,1693
1,1740
8,1740
9,1740
12,1740
13,1740
16,1740
18,1740
20,1740
22,1740
29,1740
37,1740
43,1740
47,1740
60,1740
74,1740
77,1740
96,1740
110,1740
143,1740
242,1740
1,1328
4,1328
5,1328
9,1328
16,1328
20,1328
29,1328
32,1328
43,1328
45,1328
47,1328
52,1328
54,1328
59,1328
68,1328
76,1328
81,1328
90,1328
97,1328
102,1328
103,1328
104,1328
106,1328
110,1328
112,1328
117,1328
125,1328
135,1328
195,1328
207,1328
242,1328
1,4772
9,4772
20,4772
23,4772
32,4772
43,4772
47,4772
90,4772
96,4772
103,4772
195,4772
1,106
16,106
20,106
23,106
32,106
43,106
45,106
47,106
96,106
210,106
1,120
14,120
15,120
18,120
20,120
22,120
23,120
24,120
26,120
29,120
48,120
58,120
60,120
70,120
74,120
86,120
95,120
134,120
143,120
187,120
242,120
244,120
1,1506
7,1506
9,1506
11,1506
12,1506
15,1506
16,1506
19,1506
20,1506
24,1506
26,1506
29,1506
34,1506
43,1506
46,1506
47,1506
52,1506
54,1506
64,1506
74,1506
77,1506
88,1506
90,1506
96,1506
103,1506
128,1506
139,1506
143,1506
187,1506
193,1506
1,1975
5,1975
7,1975
11,1975
12,1975
15,1975
20,1975
23,1975
26,1975
29,1975
43,1975
46,1975
47,1975
52,1975
60,1975
64,1975
88,1975
90,1975
96,1975
103,1975
107,1975
112,1975
113,1975
128,1975
143,1975
193,1975
1,1713
2,1713
4,1713
5,1713
8,1713
9,1713
16,1713
20,1713
23,1713
24,1713
25,1713
29,1713
31,1713
32,1713
33,1713
36,1713
37,1713
42,1713
43,1713
45,1713
47,1713
48,1713
50,1713
51,1713
56,1713
58,1713
63,1713
68,1713
70,1713
72,1713
77,1713
81,1713
84,1713
89,1713
90,1713
93,1713
96,1713
97,1713
100,1713
105,1713
106,1713
107,1713
109,1713
112,1713
113,1713
114,1713
115,1713
117,1713
124,1713
128,1713
130,1713
132,1713
134,1713
138,1713
139,1713
143,1713
144,1713
145,1713
148,1713
149,1713
156,1713
177,1713
187,1713
188,1713
197,1713
201,1713
210,1713
237,1713
238,1713
242,1713
257,1713
267,1713
294,1713
301,1713
306,1713
309,1713
371,1713
422,1713
427,1713
436,1713
582,1713
643,1713
1,3439
5,3439
7,3439
9,3439
12,3439
16,3439
29,3439
30,3439
32,3439
45,3439
74,3439
76,3439
77,3439
78,3439
90,3439
96,3439
107,3439
108,3439
119,3439
134,3439
135,3439
242,3439
554,3439
1,2076
4,2076
9,2076
12,2076
13,2076
16,2076
24,2076
28,2076
29,2076
40,2076
45,2076
47,2076
67,2076
69,2076
74,2076
76,2076
84,2076
90,2076
102,2076
106,2076
108,2076
110,2076
111,2076
114,2076
128,2076
130,2076
182,2076
188,2076
189,2076
197,2076
198,2076
1,4445
4,4445
9,4445
12,4445
15,4445
16,4445
21,4445
22,4445
24,4445
26,4445
29,4445
32,4445
45,4445
47,4445
54,4445
73,4445
74,4445
77,4445
84,4445
90,4445
103,4445
112,4445
134,4445
242,4445
294,4445
1,3114
4,3114
9,3114
16,3114
20,3114
21,3114
23,3114
28,3114
29,3114
32,3114
43,3114
45,3114
47,3114
48,3114
67,3114
69,3114
74,3114
77,3114
90,3114
94,3114
96,3114
101,3114
106,3114
114,3114
143,3114
177,3114
180,3114
189,3114
201,3114
239,3114
302,3114
309,3114
1,2431
2,2431
9,2431
12,2431
20,2431
24,2431
29,2431
32,2431
47,2431
48,2431
54,2431
60,2431
69,2431
74,2431
77,2431
81,2431
84,2431
96,2431
100,2431
102,2431
107,2431
1,4968
12,4968
13,4968
15,4968
26,4968
29,4968
33,4968
60,4968
67,4968
74,4968
167,4968
244,4968
302,4968
581,4968
1,2246
9,2246
13,2246
26,2246
28,2246
29,2246
45,2246
60,2246
74,2246
90,2246
108,2246
115,2246
153,2246
190,2246
242,2246
251,2246
581,2246
1,1054
12,1054
14,1054
15,1054
26,1054
29,1054
30,1054
33,1054
60,1054
62,1054
67,1054
74,1054
78,1054
95,1054
107,1054
108,1054
134,1054
242,1054
581,1054
1,3094
7,3094
9,3094
15,3094
16,3094
20,3094
21,3094
29,3094
32,3094
34,3094
43,3094
52,3094
81,3094
90,3094
96,3094
189,3094
242,3094
1,4204
7,4204
9,4204
16,4204
20,4204
21,4204
29,4204
32,4204
43,4204
81,4204
96,4204
1,1701
7,1701
14,1701
15,1701
18,1701
20,1701
22,1701
26,1701
28,1701
29,1701
32,1701
33,1701
58,1701
60,1701
70,1701
96,1701
138,1701
143,1701
210,1701
242,1701
1,4283
12,4283
16,4283
32,4283
43,4283
45,4283
47,4283
48,4283
74,4283
96,4283
1,1427
4,1427
5,1427
9,1427
16,1427
21,1427
28,1427
29,1427
42,1427
45,1427
47,1427
54,1427
74,1427
76,1427
83,1427
84,1427
90,1427
108,1427
114,1427
144,1427
294,1427
1,1090
7,1090
9,1090
13,1090
16,1090
18,1090
22,1090
43,1090
45,1090
67,1090
72,1090
74,1090
77,1090
85,1090
86,1090
102,1090
106,1090
107,1090
132,1090
155,1090
167,1090
187,1090
242,1090
244,1090
371,1090
770,1090
1,4140
7,4140
29,4140
47,4140
68,4140
77,4140
81,4140
84,4140
90,4140
101,4140
112,4140
118,4140
128,4140
167,4140
188,4140
190,4140
289,4140
1,4132
2,4132
4,4132
16,4132
29,4132
30,4132
45,4132
47,4132
78,4132
90,4132
91,4132
96,4132
112,4132
126,4132
129,4132
135,4132
155,4132
188,4132
242,4132
581,4132
1,3403
2,3403
4,3403
5,3403
6,3403
9,3403
12,3403
16,3403
21,3403
29,3403
30,3403
32,3403
37,3403
45,3403
60,3403
69,3403
74,3403
76,3403
77,3403
78,3403
81,3403
84,3403
90,3403
102,3403
108,3403
135,3403
144,3403
155,3403
242,3403
1,372
2,372
4,372
5,372
6,372
7,372
9,372
12,372
21,372
24,372
28,372
29,372
45,372
47,372
51,372
74,372
76,372
81,372
84,372
90,372
107,372
108,372
135,372
167,372
181,372
190,372
235,372
242,372
288,372
1,408
2,408
9,408
12,408
15,408
16,408
24,408
28,408
29,408
30,408
32,408
40,408
45,408
46,408
47,408
65,408
69,408
74,408
76,408
77,408
78,408
90,408
97,408
102,408
108,408
110,408
114,408
119,408
144,408
205,408
242,408
288,408
1,1311
6,1311
8,1311
9,1311
12,1311
15,1311
16,1311
21,1311
22,1311
26,1311
29,1311
32,1311
35,1311
43,1311
45,1311
47,1311
48,1311
54,1311
65,1311
68,1311
73,1311
74,1311
77,1311
81,1311
84,1311
90,1311
102,1311
103,1311
104,1311
110,1311
112,1311
114,1311
119,1311
182,1311
188,1311
205,1311
242,1311
1,4102
4,4102
7,4102
9,4102
16,4102
29,4102
32,4102
45,4102
46,4102
47,4102
74,4102
76,4102
78,4102
84,4102
90,4102
102,4102
108,4102
112,4102
114,4102
182,4102
198,4102
242,4102
581,4102
1,3275
2,3275
4,3275
7,3275
12,3275
16,3275
21,3275
28,3275
29,3275
30,3275
45,3275
46,3275
47,3275
74,3275
78,3275
84,3275
85,3275
90,3275
108,3275
144,3275
182,3275
190,3275
294,3275
581,3275
1,3276
2,3276
4,3276
6,3276
7,3276
9,3276
15,3276
16,3276
21,3276
28,3276
29,3276
30,3276
46,3276
47,3276
74,3276
78,3276
84,3276
90,3276
108,3276
190,3276
294,3276
581,3276
1,2003
4,2003
7,2003
12,2003
15,2003
16,2003
29,2003
32,2003
43,2003
45,2003
46,2003
47,2003
48,2003
68,2003
73,2003
74,2003
76,2003
90,2003
96,2003
97,2003
100,2003
102,2003
103,2003
112,2003
114,2003
119,2003
167,2003
180,2003
242,2003
288,2003
1,4298
2,4298
4,4298
7,4298
9,4298
12,4298
16,4298
29,4298
32,4298
43,4298
45,4298
47,4298
48,4298
54,4298
73,4298
74,4298
90,4298
96,4298
110,4298
115,4298
118,4298
135,4298
144,4298
167,4298
171,4298
205,4298
242,4298
554,4298
1,4299
2,4299
4,4299
7,4299
9,4299
12,4299
16,4299
29,4299
43,4299
45,4299
46,4299
47,4299
48,4299
54,4299
69,4299
73,4299
74,4299
76,4299
81,4299
84,4299
90,4299
96,4299
114,4299
118,4299
119,4299
135,4299
167,4299
171,4299
182,4299
205,4299
554,4299
1,4672
2,4672
7,4672
9,4672
12,4672
29,4672
32,4672
43,4672
45,4672
46,4672
47,4672
48,4672
69,4672
74,4672
81,4672
90,4672
96,4672
102,4672
114,4672
119,4672
167,4672
1,3653
5,3653
6,3653
7,3653
9,3653
12,3653
16,3653
20,3653
21,3653
29,3653
32,3653
43,3653
45,3653
47,3653
48,3653
54,3653
71,3653
74,3653
83,3653
84,3653
90,3653
96,3653
100,3653
105,3653
107,3653
124,3653
135,3653
143,3653
193,3653
210,3653
242,3653
257,3653
581,3653
1,1059
2,1059
4,1059
6,1059
7,1059
9,1059
12,1059
20,1059
24,1059
29,1059
32,1059
43,1059
45,1059
46,1059
47,1059
48,1059
51,1059
54,1059
68,1059
69,1059
71,1059
74,1059
77,1059
84,1059
90,1059
96,1059
100,1059
102,1059
103,1059
112,1059
130,1059
135,1059
143,1059
167,1059
210,1059
242,1059
257,1059
277,1059
581,1059
1,441
7,441
9,441
13,441
18,441
26,441
60,441
67,441
70,441
86,441
90,441
106,441
107,441
116,441
167,441
242,441
244,441
371,441
1,1099
7,1099
12,1099
15,1099
26,1099
31,1099
60,1099
67,1099
74,1099
85,1099
106,1099
242,1099
244,1099
1,4130
7,4130
15,4130
20,4130
22,4130
23,4130
24,4130
26,4130
43,4130
47,4130
60,4130
70,4130
83,4130
86,4130
107,4130
147,4130
187,4130
244,4130
371,4130
442,4130
491,4130
1,5097
13,5097
15,5097
20,5097
24,5097
32,5097
47,5097
60,5097
96,5097
111,5097
112,5097
138,5097
167,5097
1,2395
2,2395
7,2395
13,2395
14,2395
19,2395
22,2395
24,2395
26,2395
43,2395
47,2395
67,2395
73,2395
74,2395
81,2395
84,2395
90,2395
96,2395
107,2395
134,2395
189,2395
193,2395
205,2395
242,2395
244,2395
247,2395
788,2395
1,1413
6,1413
16,1413
20,1413
22,1413
23,1413
28,1413
29,1413
42,1413
43,1413
45,1413
47,1413
77,1413
84,1413
90,1413
107,1413
143,1413
242,1413
244,1413
1,277
5,277
9,277
13,277
15,277
16,277
20,277
23,277
26,277
29,277
43,277
47,277
58,277
60,277
70,277
72,277
74,277
76,277
77,277
85,277
86,277
96,277
103,277
143,277
167,277
195,277
210,277
242,277
244,277
257,277
336,277
554,277
1,4043
4,4043
9,4043
11,4043
15,4043
16,4043
29,4043
30,4043
32,4043
45,4043
54,4043
74,4043
77,4043
90,4043
96,4043
105,4043
108,4043
119,4043
144,4043
182,4043
242,4043
1,3144
4,3144
21,3144
24,3144
28,3144
29,3144
43,3144
45,3144
48,3144
60,3144
74,3144
77,3144
90,3144
102,3144
103,3144
119,3144
151,3144
1,4428
4,4428
21,4428
28,4428
29,4428
43,4428
45,4428
48,4428
60,4428
74,4428
90,4428
102,4428
119,4428
1,4192
4,4192
9,4192
12,4192
18,4192
20,4192
22,4192
29,4192
32,4192
45,4192
47,4192
52,4192
54,4192
74,4192
77,4192
84,4192
90,4192
96,4192
103,4192
114,4192
242,4192
581,4192
1,1626
15,1626
20,1626
25,1626
26,1626
32,1626
107,1626
113,1626
143,1626
242,1626
1,433
13,433
20,433
23,433
74,433
106,433
107,433
143,433
244,433
1,276
9,276
13,276
14,276
15,276
18,276
20,276
22,276
23,276
24,276
26,276
29,276
32,276
45,276
70,276
84,276
86,276
96,276
139,276
143,276
1,426
8,426
13,426
14,426
20,426
22,426
23,426
26,426
27,426
29,426
32,426
38,426
52,426
58,426
70,426
84,426
86,426
96,426
99,426
143,426
1,799
4,799
5,799
7,799
11,799
15,799
16,799
19,799
21,799
26,799
28,799
29,799
30,799
32,799
33,799
45,799
46,799
47,799
60,799
67,799
68,799
74,799
78,799
81,799
87,799
88,799
90,799
93,799
96,799
106,799
111,799
112,799
125,799
134,799
147,799
156,799
164,799
167,799
188,799
190,799
231,799
242,799
306,799
309,799
369,799
422,799
427,799
581,799
1,3674
2,3674
4,3674
5,3674
9,3674
12,3674
15,3674
16,3674
20,3674
24,3674
28,3674
29,3674
43,3674
47,3674
48,3674
58,3674
74,3674
81,3674
84,3674
90,3674
96,3674
100,3674
143,3674
242,3674
257,3674
1,2999
5,2999
9,2999
15,2999
16,2999
20,2999
21,2999
22,2999
28,2999
29,2999
43,2999
47,2999
54,2999
70,2999
74,2999
77,2999
81,2999
84,2999
90,2999
96,2999
100,2999
143,2999
242,2999
257,2999
297,2999
1,3657
2,3657
11,3657
13,3657
15,3657
22,3657
28,3657
29,3657
32,3657
33,3657
34,3657
43,3657
45,3657
46,3657
47,3657
50,3657
60,3657
68,3657
73,3657
77,3657
90,3657
91,3657
96,3657
106,3657
112,3657
119,3657
125,3657
167,3657
177,3657
242,3657
244,3657
1,1516
5,1516
7,1516
8,1516
11,1516
20,1516
24,1516
28,1516
29,1516
32,1516
43,1516
45,1516
52,1516
70,1516
72,1516
74,1516
84,1516
143,1516
187,1516
1,4592
4,4592
5,4592
6,4592
8,4592
9,4592
20,4592
22,4592
23,4592
24,4592
29,4592
32,4592
43,4592
45,4592
47,4592
58,4592
60,4592
70,4592
76,4592
77,4592
90,4592
96,4592
102,4592
139,4592
143,4592
167,4592
193,4592
257,4592
1,2479
5,2479
6,2479
9,2479
12,2479
15,2479
16,2479
20,2479
21,2479
24,2479
29,2479
32,2479
43,2479
45,2479
47,2479
48,2479
70,2479
76,2479
77,2479
81,2479
84,2479
90,2479
96,2479
102,2479
103,2479
118,2479
139,2479
210,2479
1,2655
6,2655
9,2655
16,2655
20,2655
21,2655
24,2655
29,2655
32,2655
43,2655
45,2655
47,2655
48,2655
70,2655
76,2655
77,2655
81,2655
90,2655
96,2655
100,2655
102,2655
103,2655
118,2655
139,2655
210,2655
1,1193
7,1193
9,1193
12,1193
16,1193
24,1193
28,1193
29,1193
45,1193
47,1193
67,1193
74,1193
76,1193
77,1193
84,1193
90,1193
103,1193
107,1193
108,1193
167,1193
242,1193
1,1194
7,1194
9,1194
12,1194
24,1194
29,1194
30,1194
32,1194
47,1194
54,1194
67,1194
69,1194
74,1194
76,1194
77,1194
78,1194
84,1194
90,1194
96,1194
108,1194
115,1194
119,1194
134,1194
135,1194
190,1194
242,1194
1,4872
6,4872
7,4872
12,4872
16,4872
20,4872
23,4872
24,4872
29,4872
32,4872
42,4872
43,4872
46,4872
47,4872
58,4872
74,4872
77,4872
90,4872
96,4872
103,4872
107,4872
111,4872
115,4872
139,4872
143,4872
189,4872
193,4872
210,4872
242,4872
257,4872
1,1544
5,1544
7,1544
12,1544
16,1544
20,1544
23,1544
24,1544
26,1544
28,1544
29,1544
32,1544
43,1544
45,1544
46,1544
47,1544
58,1544
74,1544
90,1544
96,1544
103,1544
106,1544
107,1544
115,1544
139,1544
143,1544
189,1544
193,1544
210,1544
242,1544
257,1544
267,1544
554,1544
1,1545
7,1545
9,1545
12,1545
16,1545
23,1545
24,1545
28,1545
29,1545
32,1545
47,1545
48,1545
52,1545
58,1545
60,1545
64,1545
74,1545
77,1545
88,1545
96,1545
102,1545
103,1545
107,1545
110,1545
111,1545
115,1545
139,1545
143,1545
189,1545
193,1545
210,1545
242,1545
257,1545
267,1545
1,2228
6,2228
7,2228
9,2228
12,2228
16,2228
18,2228
20,2228
23,2228
24,2228
28,2228
29,2228
32,2228
34,2228
42,2228
43,2228
45,2228
46,2228
47,2228
58,2228
90,2228
96,2228
103,2228
111,2228
139,2228
143,2228
189,2228
193,2228
210,2228
242,2228
267,2228
1,1775
9,1775
21,1775
24,1775
25,1775
26,1775
29,1775
33,1775
45,1775
47,1775
90,1775
108,1775
128,1775
177,1775
1,3211
2,3211
5,3211
6,3211
7,3211
9,3211
12,3211
15,3211
29,3211
42,3211
43,3211
45,3211
48,3211
54,3211
60,3211
67,3211
69,3211
73,3211
74,3211
84,3211
85,3211
90,3211
96,3211
102,3211
103,3211
117,3211
119,3211
135,3211
144,3211
167,3211
242,3211
294,3211
1,981
4,981
5,981
6,981
7,981
9,981
11,981
12,981
13,981
25,981
26,981
28,981
29,981
35,981
45,981
74,981
75,981
77,981
81,981
84,981
87,981
90,981
94,981
97,981
102,981
103,981
108,981
112,981
135,981
155,981
156,981
182,981
190,981
242,981
251,981
294,981
309,981
581,981
1,1872
4,1872
9,1872
15,1872
21,1872
29,1872
30,1872
32,1872
33,1872
34,1872
35,1872
45,1872
54,1872
74,1872
77,1872
79,1872
88,1872
90,1872
102,1872
105,1872
106,1872
107,1872
108,1872
112,1872
134,1872
135,1872
182,1872
190,1872
216,1872
235,1872
242,1872
251,1872
294,1872
333,1872
442,1872
581,1872
1,1755
7,1755
9,1755
12,1755
16,1755
17,1755
29,1755
34,1755
43,1755
45,1755
46,1755
64,1755
73,1755
76,1755
84,1755
85,1755
88,1755
90,1755
96,1755
103,1755
105,1755
126,1755
130,1755
135,1755
148,1755
153,1755
177,1755
197,1755
200,1755
302,1755
926,1755
1,2529
2,2529
7,2529
9,2529
12,2529
16,2529
21,2529
24,2529
26,2529
29,2529
32,2529
43,2529
45,2529
46,2529
47,2529
48,2529
74,2529
96,2529
97,2529
103,2529
112,2529
143,2529
149,2529
167,2529
242,2529
257,2529
323,2529
581,2529
1,4685
2,4685
4,4685
5,4685
7,4685
9,4685
12,4685
20,4685
21,4685
24,4685
26,4685
29,4685
32,4685
43,4685
45,4685
47,4685
48,4685
54,4685
69,4685
70,4685
74,4685
77,4685
81,4685
84,4685
90,4685
96,4685
124,4685
143,4685
144,4685
153,4685
155,4685
167,4685
210,4685
242,4685
294,4685
301,4685
309,4685
422,4685
581,4685
1,1400
2,1400
9,1400
12,1400
20,1400
21,1400
24,1400
29,1400
32,1400
43,1400
45,1400
47,1400
48,1400
51,1400
69,1400
74,1400
90,1400
96,1400
102,1400
103,1400
135,1400
143,1400
149,1400
155,1400
294,1400
323,1400
581,1400
1,4687
4,4687
7,4687
9,4687
29,4687
43,4687
47,4687
76,4687
90,4687
139,4687
1,2432
2,2432
4,2432
5,2432
9,2432
12,2432
16,2432
20,2432
23,2432
28,2432
29,2432
43,2432
45,2432
47,2432
74,2432
77,2432
84,2432
90,2432
96,2432
103,2432
135,2432
242,2432
1,2522
4,2522
9,2522
12,2522
20,2522
22,2522
26,2522
29,2522
43,2522
45,2522
47,2522
52,2522
54,2522
58,2522
74,2522
77,2522
81,2522
90,2522
106,2522
153,2522
242,2522
257,2522
294,2522
333,2522
1,341
9,341
13,341
16,341
22,341
23,341
25,341
26,341
29,341
32,341
34,341
47,341
52,341
58,341
60,341
70,341
77,341
89,341
90,341
98,341
107,341
112,341
118,341
125,341
139,341
143,341
167,341
242,341
1,2438
11,2438
12,2438
20,2438
24,2438
29,2438
34,2438
36,2438
47,2438
48,2438
64,2438
88,2438
90,2438
96,2438
100,2438
141,2438
143,2438
219,2438
1,3583
5,3583
6,3583
9,3583
16,3583
29,3583
45,3583
47,3583
54,3583
60,3583
74,3583
84,3583
90,3583
97,3583
107,3583
108,3583
135,3583
167,3583
190,3583
242,3583
1,1438
4,1438
9,1438
11,1438
14,1438
20,1438
21,1438
22,1438
24,1438
29,1438
34,1438
45,1438
47,1438
58,1438
70,1438
74,1438
77,1438
79,1438
81,1438
86,1438
90,1438
99,1438
100,1438
106,1438
134,1438
135,1438
139,1438
143,1438
179,1438
201,1438
242,1438
244,1438
257,1438
1,773
4,773
9,773
11,773
12,773
15,773
16,773
24,773
29,773
30,773
45,773
47,773
68,773
75,773
78,773
83,773
88,773
89,773
90,773
91,773
94,773
96,773
105,773
107,773
108,773
113,773
124,773
128,773
129,773
130,773
183,773
188,773
231,773
237,773
242,773
288,773
294,773
347,773
369,773
427,773
442,773
581,773
1,822
4,822
9,822
15,822
16,822
24,822
29,822
30,822
45,822
78,822
90,822
91,822
96,822
107,822
108,822
113,822
128,822
242,822
581,822
1,1346
4,1346
7,1346
8,1346
9,1346
12,1346
20,1346
21,1346
22,1346
23,1346
24,1346
26,1346
29,1346
31,1346
32,1346
34,1346
43,1346
47,1346
52,1346
54,1346
58,1346
70,1346
71,1346
72,1346
74,1346
77,1346
96,1346
120,1346
125,1346
135,1346
167,1346
174,1346
251,1346
1,3425
7,3425
9,3425
12,3425
16,3425
26,3425
31,3425
32,3425
52,3425
60,3425
67,3425
74,3425
96,3425
134,3425
242,3425
244,3425
581,3425
1,823
2,823
9,823
12,823
16,823
21,823
24,823
28,823
29,823
30,823
32,823
33,823
45,823
46,823
47,823
60,823
67,823
